375,Chicken Hunt,Yes,No,3.5,88,Banashankari,Quick Bites,Chicken Grill,"South Indian, North Indian, Chinese, Biryani",350,Delivery
376,Swadesh Tadka,Yes,No,3.5,179,Banashankari,Casual Dining,"Gulab Jamun, Roti, Masala Papad, Babycorn Manchurian, Paratha, Clear Soup, Biryani","North Indian, Chinese, Beverages",600,Delivery
377,Cane-O-La,Yes,No,3.8,61,Basavanagudi,Quick Bites,"Sugarcane Juice, Popcorn",Juices,100,Delivery
378,New Biryani Mane,Yes,No,3.7,128,Uttarahalli,Casual Dining,"Egg Biryani, Tandoori Chicken, Fish, Rumali Roti","North Indian, Chinese, Biryani, South Indian",450,Delivery
380,Karnataka Bhel House,Yes,No,4.1,449,Basavanagudi,Quick Bites,"Masala Poori, Bhel Puri, Panipuri, Chaat, Dahipuri, Sev Puri, Dahi Aloo Puri",Street Food,100,Delivery
381,Sreeraj Lassi Bar,Yes,No,4.1,210,Jayanagar,"Dessert Parlor, Beverage Shop","Faluda, Mango Lassi, Sweet Lassi, Fruit Salad, Shrikhand, Matka Kulfi, Pudina Lassi",Beverages,150,Delivery
382,Juice Junction Food Court,Yes,No,3.7,57,Basavanagudi,Quick Bites,NA,"Juices, South Indian, Chinese, Fast Food",200,Delivery
383,Bunt's Biriyani Palace,Yes,No,3,213,Banashankari,Quick Bites,"Neer Dosa, Sea Food, Pepper Chicken","North Indian, South Indian, Chinese, Biryani, Seafood",400,NA
384,Chai Point,Yes,No,3.2,208,Jayanagar,"Beverage Shop, Quick Bites","Ginger Chai, Ginger Tea, Banana Cake, Samosa, Masala Chai, Banana Walnut","Tea, Beverages, Fast Food",250,NA
385,Janahaar,Yes,No,3.8,70,Banashankari,Quick Bites,"Masala Dosa, Idli, Filter Coffee, Medu Dosa",South Indian,100,Delivery
387,Utsav,Yes,No,3.7,59,Banashankari,Quick Bites,"Paratha, Kachori, Tea, Lassi, Samosa, Vada Pav","North Indian, Street Food",200,Delivery
388,Meat And Eat,Yes,No,3.1,10,Banashankari,Quick Bites,NA,"Fast Food, Burger",500,Delivery
389,Snacks Bite,Yes,No,3,9,Kumaraswamy Layout,Quick Bites,NA,"Fast Food, Momos",400,Delivery
390,The Spice Saga,Yes,No,3.7,124,Kumaraswamy Layout,Casual Dining,"Biryani, Chicken Grill, Butter Chicken","Biryani, North Indian, Chinese, Seafood",750,Delivery
391,Dakshin Cafe,Yes,No,3.7,19,Kumaraswamy Layout,Quick Bites,NA,South Indian,100,Delivery
392,Kaulige Millet Corner,Yes,No,3.3,4,Basavanagudi,Quick Bites,NA,"Healthy Food, South Indian",150,Delivery
393,Ifruit Ice Cream,Yes,No,3.3,4,Kumaraswamy Layout,Dessert Parlor,NA,"Desserts, Ice Cream",150,Delivery
394,Havmor,Yes,No,3.8,21,Basavanagudi,Dessert Parlor,NA,"Ice Cream, Desserts",200,Delivery
395,Grand Food,Yes,No,3.4,8,Banashankari,"Quick Bites, Bakery",NA,"South Indian, Bakery, Chinese",250,Delivery
396,Dining Hut,Yes,No,3.5,10,Kumaraswamy Layout,Quick Bites,NA,"North Indian, Chinese, South Indian",400,Delivery
397,Desi Swaad,Yes,No,3.5,10,Kumaraswamy Layout,Quick Bites,NA,North Indian,400,Delivery
398,Yummy Momos,Yes,No,3.2,4,Kumaraswamy Layout,Quick Bites,NA,"Momos, Tibetan, Chinese",200,Delivery
399,Masale Daan,Yes,No,3.1,4,Banashankari,Delivery,NA,North Indian,350,Delivery
400,Grow Fit,Yes,No,3.6,16,JP Nagar,"Takeaway, Delivery",NA,"Healthy Food, North Indian, Thai",500,Delivery
401,Lassi Spot,Yes,No,3.3,4,Kumaraswamy Layout,Beverage Shop,NA,NA,100,Delivery
402,Sandwich Hub,Yes,No,3.4,12,Jayanagar,Quick Bites,NA,"Fast Food, Sandwich",300,Delivery
403,Udupi Sri Krishna Cafe,Yes,No,3.9,14,Jayanagar,Casual Dining,NA,"North Indian, South Indian",600,Delivery
404,Starlite Bakery & Fastfood,Yes,No,3.7,0,Jayanagar,Quick Bites,NA,"North Indian, Chinese, Rolls, Bakery, Arabian, Charcoal Chicken, Desserts",300,Delivery
405,Veganbreak24,Yes,No,2.8,5,City Market,"Takeaway, Delivery",NA,"South Indian, Chinese, Continental, Biryani",199,Delivery
406,Aadhya Hotel,Yes,No,3.3,5,Basavanagudi,"Casual Dining, Bar",NA,"South Indian, North Indian, Chinese, Biryani",800,Delivery
407,Dodda Mane Baaduta,Yes,No,3.5,15,Banashankari,Quick Bites,NA,"North Indian, South Indian, Chinese, Biryani",250,Delivery
408,Swadd Kitchen,Yes,No,3.4,4,Basavanagudi,Casual Dining,NA,"North Indian, Fast Food",500,Delivery
409,Happy Chopsticks,Yes,No,3.6,17,Basavanagudi,Quick Bites,NA,"Chinese, Fast Food",300,Delivery
410,Sai Super Sandwich,Yes,No,0,0,Banashankari,Quick Bites,NA,"Sandwich, Beverages",200,Delivery
411,Right Pizza,Yes,No,0,0,Basavanagudi,Quick Bites,NA,Pizza,300,Delivery
412,Udupi Upachar,Yes,No,3.3,6,Banashankari,Quick Bites,NA,"South Indian, North Indian",500,Delivery
413,Davanagere Benne Dose Hut,Yes,No,3.4,10,Banashankari,Quick Bites,NA,South Indian,100,Delivery
414,The Sip Shop,Yes,No,0,0,Basavanagudi,Quick Bites,NA,"Pizza, Beverages, Ice Cream",200,Delivery
416,Subz,Yes,Yes,4.2,2022,Jayanagar,Casual Dining,"Veg Buffet, Pasta, Salads, Rasmalai, Chaat, Biryani, Fries","North Indian, South Indian",1000,Delivery
417,Sri Banashankari Upahara,Yes,No,0,0,Kumaraswamy Layout,Quick Bites,NA,"North Indian, South Indian",150,Delivery
419,Mint and Mustard,Yes,No,4,232,Basavanagudi,Casual Dining,"Paneer Tikka, Masala Papad, Garlic Naan","North Indian, Chinese",750,Delivery
420,Chinese Square,Yes,No,3.9,38,Basavanagudi,Quick Bites,NA,Chinese,200,Delivery
421,Hyderabad Express,Yes,No,0,0,Banashankari,Quick Bites,NA,"Hyderabadi, Biryani, South Indian, Andhra, Beverages",300,Delivery
422,Punjabi Raswada,Yes,Yes,3.5,431,Jayanagar,Casual Dining,"Gajar Ka Halwa, Lassi, Jeera Rice, Shahi Paneer, Shikanji, Makke Ki Roti, Kofta Curry",North Indian,800,Delivery
423,Vinny's,Yes,Yes,4.2,2115,Banashankari,Casual Dining,"Pizza, Pasta, Garlic Bread, Nachos, Penne Alfredo, Mozzarella Sticks, Salad","Pizza, Italian, Continental, Desserts",800,Delivery
424,Chetty's Corner,Yes,No,3.4,30,Uttarahalli,Quick Bites,NA,"Fast Food, Burger, Pizza",200,Delivery
425,Kapoor's Cafe,Yes,No,4.2,150,Jayanagar,Casual Dining,"Lassi, French Fries, Cheese Balls, Paneer Pakora, Dal Makhani, Buttermilk, Cheese Paratha",North Indian,800,Delivery
426,Donne Biryani & Kabab Corner,Yes,No,3.3,12,Kumaraswamy Layout,Quick Bites,NA,"Chinese, Biryani",200,Delivery
427,Sukh Sagar,Yes,No,3.8,155,Jayanagar,Casual Dining,"Pav Bhaji, Chaat, Sandwiches, Coffee, Noodles, Masala Dosa, Roti","South Indian, North Indian, Chinese, Street Food",450,Delivery
428,S M V Snacks Corner,Yes,No,3.7,33,Basavanagudi,Quick Bites,NA,Fast Food,200,Delivery
429,Andhra Ruchulu,Yes,Yes,4.1,666,Jayanagar,"Casual Dining, Bar","Andhra Meal, Mutton Biryani, Chicken Sholay, Chicken Biryani, Chicken Guntur, Andhra Thali, Guava Ice Cream","Andhra, Biryani, North Indian, Chinese",1000,Delivery
430,Steaming Mugs,Yes,No,3.9,240,Basavanagudi,Cafe,"Fries, Oreo Shake, Pasta Arrabiata",Cafe,700,Delivery
432,Rajathadri Food Fort,Yes,No,4,465,Jayanagar,Casual Dining,"Butter Naan, Filter Coffee, Pav Bhaji, Vada, Babycorn Manchurian, Tea, Paneer Tikka Masala","South Indian, North Indian, Chinese, Street Food",600,Delivery
433,Brew Meister,Yes,Yes,4.1,970,Jayanagar,"Microbrewery, Casual Dining","Cocktails, Pasta, Paneer Tikka, Mocktails, Wheat Beer, Corn Paratha, Misal Pav","North Indian, Continental, Finger Food, American, Asian",1500,NA
434,Rasoi,Yes,No,3.3,128,Banashankari,Quick Bites,"Lassi, Panneer Butter Masala, Paratha, Thali","North Indian, Chinese",300,Delivery
435,Mr. Singh Da Dhaba,Yes,No,3.6,241,Kumaraswamy Layout,Quick Bites,"Mughlai Paratha, Laccha Paratha, Rolls","North Indian, Chinese",300,Delivery
436,Kababs N Biryani,Yes,No,3.4,22,Banashankari,Quick Bites,NA,South Indian,200,Delivery
437,Ayodhya Upachar,Yes,No,4.3,734,Banashankari,Quick Bites,"Panneer Butter Masala, Vada, Curd Rice, Idli, Jeera Rice, Naan, Kulcha","South Indian, North Indian, Chinese, Street Food",200,Delivery
438,Biriyani Mane,Yes,No,3.8,130,Jayanagar,Quick Bites,"Biryani, Chilli Chicken, Neer Dosa","North Indian, Biryani",400,NA
439,Cafe Ajfan,Yes,No,4.2,261,Jayanagar,Cafe,"Sandwiches, Pasta, Cobb Salad, Pizza, Burgers, Calzone, Fries","Cafe, Continental, Beverages",700,NA
440,Brundhavana Food Point,Yes,No,4,191,Kumaraswamy Layout,Quick Bites,Biryani,"South Indian, North Indian, Chinese, Street Food, Beverages",300,Delivery
441,SLV Corner Restaurant,Yes,No,4.1,364,Basavanagudi,Casual Dining,"Masala Dosa, Filter Coffee, Maddur Vada, Curd Vadai, Onion Dosa, Upma, Sunday Breakfast","South Indian, Chinese, North Indian, Street Food, Rolls, Juices",550,Delivery
442,Biryani Royals Garden,Yes,No,0,0,Kumaraswamy Layout,Quick Bites,NA,"North Indian, Biryani, Mughlai",500,Delivery
443,Hotel New Karavali,Yes,No,3.8,133,Banashankari,Quick Bites,NA,"Mangalorean, South Indian, North Indian",300,Delivery
444,The Krishna Grand,Yes,No,3.9,888,Banashankari,Casual Dining,"Spring Dosa, Coffee, Spring Roll, Masala Papad, Rava Idli, Panneer Butter Masala, Chaat","North Indian, South Indian, Chinese, Fast Food, Juices",750,Delivery
446,Roti Ghar,Yes,No,3.9,750,Basavanagudi,Casual Dining,"Coffee, Spring Roll, Roti, Panneer Butter Masala, Noodles, Butter Naan, Masala Dosa","North Indian, Chinese, South Indian",500,Delivery
448,Multi Snacky Hub,No,No,0,0,Basavanagudi,Quick Bites,NA,Fast Food,200,Delivery
449,Kettle & Kegs,Yes,No,3.2,6,Banashankari,Delivery,NA,"Tea, Beverages",200,Delivery
450,Baisakhi,Yes,No,3.8,527,Basavanagudi,Casual Dining,"Masala Chaach, Tomato Shorba, Gajar Ka Halwa, Biryani, Deluxe Punjabi Thali, Rajma, Paneer Tikka Masala",North Indian,500,Delivery
452,Poonam Sweets,No,No,4.4,356,Banashankari,Sweet Shop,"Dhokla, Jalebi, Badam Milk, Rabri, Rasgulla, Rasmalai, Samosa Kachori",Mithai,150,Desserts
456,Amma's Pastries,No,No,3.8,60,Banashankari,Dessert Parlor,NA,Bakery,400,Desserts
464,The Lassi and Juice Park,No,No,3.8,28,Banashankari,"Beverage Shop, Dessert Parlor",NA,"Juices, Desserts",150,Desserts
472,Corner Stone,No,No,3.6,42,Banashankari,"Beverage Shop, Quick Bites",NA,"Beverages, Juices, Desserts, Italian",300,Desserts
478,Arun Ice Cream,No,No,3.4,7,Banashankari,Dessert Parlor,NA,"Ice Cream, Desserts",150,Desserts
482,Sweet N Swirl,No,No,3.2,17,Banashankari,Dessert Parlor,NA,"Desserts, Ice Cream",150,Desserts
486,Gopi Ice Creams,No,No,0,0,Banashankari,Dessert Parlor,NA,Ice Cream,100,Desserts
487,Sri Venkateshwara Sweet Meat Stall,No,No,4,98,Basavanagudi,"Sweet Shop, Quick Bites","Mysore Pak, Pav Bhaji, Chaat, Masala Poori, Badam Milk, Paratha, Panipuri","Mithai, Street Food, North Indian, Chinese",400,Desserts
488,Baskin Robbins,No,No,3.7,25,Basavanagudi,Dessert Parlor,NA,"Ice Cream, Desserts",250,Desserts
491,Srinivasa Brahmins Bakery,No,No,3.6,16,Basavanagudi,"Bakery, Quick Bites",NA,"Bakery, Street Food",150,Desserts
492,Jain Bakes,No,No,3.6,8,Basavanagudi,Bakery,NA,"Bakery, Desserts",250,Desserts
494,KC Das - Sweet Spot,No,No,3.6,46,Basavanagudi,"Sweet Shop, Quick Bites",NA,"Mithai, Street Food",200,Desserts
498,A2B Veg - Adyar Ananda Bhavan,Yes,No,2.7,97,Basavanagudi,Casual Dining,Masala Dosa,"South Indian, North Indian, Chinese, Street Food",400,Desserts
509,Jcubez,No,Yes,3.8,977,Banashankari,Lounge,"Beer, Chicken Wings, Chilli Chicken, Onion Rings, Fries",Finger Food,1300,Dine-out
522,Ferment,No,No,0,0,Banashankari,"Casual Dining, Bar",NA,Continental,1000,Dine-out
528,Blue Wings Bar & Restaurant,No,No,3.7,43,Banashankari,"Bar, Casual Dining",NA,"North Indian, Chinese",700,Dine-out
535,New Imperial Restaurant,No,No,3.7,39,Banashankari,Casual Dining,NA,"North Indian, Chinese",450,Dine-out
545,Karavali Fish Center,No,No,3.4,10,Banashankari,Quick Bites,NA,"Mangalorean, Chinese",300,Dine-out
549,Iyer's Tiffin Centre,No,No,3.8,62,Banashankari,Quick Bites,"Kesari Bath, Masala Dosa","South Indian, Chinese",150,Dine-out
550,Kydz Adda,No,No,3.4,6,Banashankari,Casual Dining,NA,Continental,500,Dine-out
553,Food BoCafe,No,No,3.6,36,Banashankari,Casual Dining,NA,"Mughlai, North Indian, Chinese",500,Dine-out
557,Sri Ganesh Juice and Chats,No,No,3.5,18,Banashankari,"Beverage Shop, Quick Bites",NA,"Juices, Street Food",150,Dine-out
558,Manifest Cafe,No,No,3.5,10,Banashankari,Casual Dining,NA,"South Indian, North Indian, Chinese",500,Dine-out
564,Parijatha Paradise,Yes,No,0,0,Banashankari,Casual Dining,NA,"South Indian, North Indian, Fast Food, Chinese, Street Food",500,Dine-out
568,Taaza Thindi,No,No,4.7,651,Banashankari,Quick Bites,"Masala Dosa, Vada, Upma, Filter Coffee, Kesari Bath, Idli Chutney, Kharabath",South Indian,100,Dine-out
577,Kaapi Corner,No,No,0,0,Banashankari,Quick Bites,NA,South Indian,100,Dine-out
579,Sri Laxmi Venkateshwara Coffee Bar,No,No,4.4,343,Banashankari,Quick Bites,"Masala Dosa, Idli Chutney, Kharabath, Filter Coffee, Kesari Bath, Idli Vada, Maddur Vada",South Indian,100,Dine-out
583,Messy Bowl,No,No,3.8,70,Banashankari,Quick Bites,"Tandoori Maggi, Paneer Sizzler, Pasta, Pizza, Butter Garlic Fries, Peri Peri Maggi, Garlic Maggi","Fast Food, Beverages",500,Dine-out
589,Brahmin Cafe,No,No,3.8,19,Banashankari,Quick Bites,NA,South Indian,150,Dine-out
601,Hotel Mangala,No,No,3.9,88,Banashankari,Quick Bites,"Khali Dosa, Kali Dosa, Masala Dosa, Vada Sambar",South Indian,250,Dine-out
602,Simple Thindies,No,No,3.5,8,Banashankari,Quick Bites,NA,South Indian,200,Dine-out
607,SLV Swadishta,No,No,3.8,189,Banashankari,Quick Bites,"Coffee, Jeera Rice, Masala Dosa, Neer Dosa",South Indian,300,Dine-out
613,New Sagar Fast Food,No,No,3.6,71,Banashankari,Quick Bites,"Vegetable Biryani, Masala Dosa, Kulcha, Masala Papad, Tomato Soup","North Indian, South Indian",250,Dine-out
615,Parama Ruchi,No,No,3.5,11,Banashankari,Quick Bites,NA,"South Indian, North Indian, Chinese, Street Food",300,Dine-out
616,Thrilok Restaurant,No,No,3.4,9,Banashankari,Quick Bites,NA,"Mangalorean, Seafood",350,Dine-out
622,Shri Guru Raghavendra Grand Veg,No,No,0,0,Banashankari,Quick Bites,NA,"South Indian, North Indian, Chinese",400,Dine-out
626,Hanumanthanagar Biryani Junction,No,No,3.5,17,Banashankari,Quick Bites,NA,South Indian,300,Dine-out
628,SLV Refreshment,No,No,4.1,94,Banashankari,Quick Bites,"Coffee, Masala Dosa, Kharabath, Idli Vada, Kesari Bath",South Indian,100,Dine-out
632,SVKP Daily Fresh,No,No,3.3,5,Banashankari,Quick Bites,NA,South Indian,350,Dine-out
642,Srinagar Kabab Corner,No,No,3.4,10,Banashankari,Quick Bites,NA,North Indian,250,Dine-out
643,Sri Venkateshwara Chat Centre,No,No,3.5,12,Banashankari,Quick Bites,NA,Street Food,100,Dine-out
644,Vinay Bhel Corner,No,No,3.4,7,Banashankari,Quick Bites,NA,Street Food,100,Dine-out
647,Nandi Chats and Juice,No,No,3.6,47,Banashankari,Quick Bites,NA,Street Food,150,Dine-out
651,FOOD ADDA,No,No,3.2,4,Banashankari,Quick Bites,NA,Fast Food,200,Dine-out
653,Hotel Nisarga,No,No,3.2,5,Banashankari,Quick Bites,NA,"North Indian, South Indian",250,Dine-out
656,Yo Roll Corner,No,No,3,27,Banashankari,Quick Bites,NA,"Street Food, Rolls",200,Dine-out
657,New Quality Dum Biryani,No,No,3.1,9,Banashankari,Quick Bites,NA,Biryani,200,Dine-out
658,Sri Lakshmi Kabab Center,No,No,3.3,4,Banashankari,Quick Bites,NA,Kebab,200,Dine-out
659,Dtink Lab,No,No,0,0,Banashankari,Quick Bites,NA,"Beverages, Sandwich",80,Dine-out
660,Shree Udupi South kitchen,No,No,0,0,Banashankari,Quick Bites,NA,South Indian,150,Dine-out
662,Tasty Bites,No,No,3.7,21,Banashankari,Quick Bites,NA,"Fast Food, Pizza",150,Dine-out
663,Raams Chicken,No,No,3.6,22,Banashankari,Quick Bites,NA,Andhra,300,Dine-out
664,Panchami,No,No,3,15,Banashankari,Quick Bites,NA,"North Indian, Chinese",300,Dine-out
665,Sri Raghavendra Prasanna Coffee Beans Club,No,No,0,0,Banashankari,Quick Bites,NA,South Indian,150,Dine-out
666,Sri Balaji Tiffin Centre,No,No,0,0,Banashankari,Quick Bites,NA,"South Indian, Chinese",300,Dine-out
671,Kavali,No,No,4,42,Banashankari,Quick Bites,"Cheese Dosa, Chocolate Dosa, Corn Dosa, Pesarattu, Bread Dosa","South Indian, Street Food",300,Dine-out
676,Ranganna Military Hotel,No,No,4.2,725,Jayanagar,Quick Bites,"Mutton Biryani, Mutton Chops, Chicken Biryani, Chicken Fry, Paya, Mutton Fry, Chilli Chicken","South Indian, Biryani",350,Dine-out
679,Vidyarthi Bhavan,No,No,4.4,4460,Basavanagudi,Quick Bites,"Filter Kaapi, Filter Coffee, Khara Bhath, Maddur Vada, Crispy Masala Dosa, Kesari Bath, Ghee Masala Dosa",South Indian,150,NA
680,Bharjari Oota,No,No,3.9,153,Basavanagudi,Casual Dining,"Curd Rice, Coriander Soup, Masala Dosa, Biryani, Thali",South Indian,350,Dine-out
687,Bridgeway,No,No,3.8,94,Mysore Road,Casual Dining,NA,"North Indian, Chinese",550,Dine-out
689,Soho Bar & Grill,No,No,2.7,377,Basavanagudi,Pub,"Thai Chicken, Chicken Lollipop, Cocktails, Jeera Rice, Rolls, Draught Beer, French Fries","North Indian, Chinese, Thai",1100,Dine-out
692,Bhavani Restaurant,No,No,3.9,100,Basavanagudi,Quick Bites,"Coffee, Vada, Curd Rice, Ghee Roast Paneer, Thali","South Indian, North Indian, Chinese",300,Dine-out
694,Zephyr,No,No,3.9,133,Basavanagudi,Casual Dining,"Chilli Paneer Pizza, Mocktails, French Fries, White Sauce Pasta, Nachos, Manchurian","Italian, Continental",650,Dine-out
696,Hotel Dwarka,No,No,4.2,253,Basavanagudi,Quick Bites,"Khali Dosa, Kali Dosa, Upma, Filter Coffee, Kesari Bath, Set Dosa, Masala Dosa",South Indian,250,Dine-out
697,Nisarga Garden Restaurant,No,No,3.4,51,Basavanagudi,Quick Bites,NA,"South Indian, Chinese, Desserts, Beverages",350,Dine-out
698,Ma-Arya Family Restaurant,No,No,3.7,61,Basavanagudi,Casual Dining,"Mutton Biryani, Crispy Fried Chicken","Biryani, South Indian, North Indian, Chinese, Andhra",600,Dine-out
703,Udupi Sri Krishna Bhavan,No,No,4.1,238,Basavanagudi,Quick Bites,"Masala Dosa, Vada, Obbattu, Badam Milk, Khara Bhath, Coffee, Puri Saagu",South Indian,600,Dine-out
709,Ice Thunder,No,No,3.8,124,Basavanagudi,Quick Bites,"Masala Poori, Rumali Roti, Sandwiches, Chaat, Burgers","South Indian, Fast Food, North Indian, Desserts",300,Dine-out
712,Mahalaxmi Tiffin Room,No,No,4.1,177,Basavanagudi,Quick Bites,"Filter Coffee, Rava Idli, Kali Dosa, Carrot Halwa, Idli Vada, Vada Sambar, Bonda",South Indian,100,Dine-out
722,Basavanagudi Mylari,No,No,4,52,Basavanagudi,Quick Bites,"Coffee, Idli, Masala Dosa, Sagu Dosa, Kesari Bath, Kharabath, Plain Dosa",South Indian,300,Dine-out
725,Shrinidhi Military Hotel,No,No,3.3,6,Basavanagudi,Quick Bites,NA,"North Indian, Mughlai",300,Dine-out
727,Pramukh Family Restaurant,No,No,3.9,111,Basavanagudi,Casual Dining,"Murgh Ghee Roast, Malai Kofta, Butter Chicken, Donne Biryani, Cocktails, Palak Rice, Masala Peanuts","North Indian, Chinese, Mughlai",700,Dine-out
729,Vybhava,No,No,3.8,39,Jayanagar,Quick Bites,"Masala Dosa, Idli, Vada Sambar","South Indian, North Indian",250,Dine-out
730,Shree Venkateshwara North Karnataka Hotel,No,No,4,64,Basavanagudi,Quick Bites,"Buttermilk, Jolada Rotti",South Indian,200,Dine-out
734,Anand Sagar Inn,No,No,3.3,6,Basavanagudi,Casual Dining,NA,"South Indian, North Indian, Chinese",450,Dine-out
735,Sangam Military Hotel,No,No,3.2,14,Jayanagar,Quick Bites,NA,South Indian,250,Dine-out
739,Pallavi Bar & Restaurant,No,No,0,0,Mysore Road,"Casual Dining, Bar",NA,"North Indian, South Indian, Chinese",550,Dine-out
740,Belly Squad Food Truck,No,No,3.8,55,South Bangalore,Food Truck,"Biryani, Momos, Rolls","Chinese, Rolls, Biryani, Momos",300,Dine-out
744,50-50 EATING HOUSE,No,No,3.2,4,Basavanagudi,Quick Bites,NA,"South Indian, Biryani",100,Dine-out
745,Om Shiva Shakthi Chats Centre,No,No,3.9,26,Basavanagudi,Quick Bites,NA,"Street Food, Fast Food",300,Dine-out
748,Rolls Corner,No,No,3.6,22,Basavanagudi,Quick Bites,NA,"Fast Food, Rolls",150,Dine-out
749,New Ambur Hot Dum Biryani,No,No,3.2,8,Mysore Road,Quick Bites,NA,Biryani,150,Dine-out
750,Sticke2Waffles,No,No,0,0,Basavanagudi,Quick Bites,NA,"South Indian, Fast Food",100,Dine-out
753,Ambur Dum Biriyani,No,No,0,0,Basavanagudi,Quick Bites,NA,Biryani,160,Dine-out
754,Food Plaza,No,No,0,0,Basavanagudi,Quick Bites,NA,"South Indian, North Indian, Chinese",150,Dine-out
762,Deja Vu Resto Bar,Yes,Yes,4.4,2487,Bannerghatta Road,Pub,"Gajar Ka Halwa, Chilli Chicken, Hara Bhara Kebab, Custard, Brownie, Sev Puri, Pasta","North Indian, Italian",900,NA
763,Fattoush,Yes,Yes,4.2,1964,Bannerghatta Road,Casual Dining,"Mango Chiller, Fattoush, Prawn, Salads, Vegetable Biryani, Irani Chicken Tikka, Chilli Chicken","Arabian, Biryani, Chinese, Middle Eastern, Fast Food, North Indian, Mughlai, Seafood",1000,Buffet
765,Abhiruchi Hotel,Yes,No,3.3,455,Bannerghatta Road,Casual Dining,"Egg Biryani, Chicken Curry, Chicken Boneless Biryani, Chilli Chicken, Vegetable Biryani, Jeera Rice","Andhra, Biryani, North Indian, Chinese",550,Buffet
766,Tulips,No,No,3.1,19,Bannerghatta Road,Casual Dining,NA,"North Indian, South Indian, Chinese, Continental",800,Buffet
767,Barbeque Nation,No,Yes,4.7,3845,JP Nagar,Casual Dining,"Lunch Buffet, Goan Fish Curry, Mocktails, Chicken Biryani, Cocktails, Paan Kulfi, Pasta","North Indian, European, Mediterranean, BBQ, Kebab",1600,Buffet
768,Sattvam,No,No,4.3,353,JP Nagar,Casual Dining,"Noodles, Veg Buffet, Mango Juice, White Pasta, Panipuri, Thin Crust Pizza, Dal Makhani","North Indian, South Indian",1200,Buffet
769,24th Main,No,Yes,4.1,1234,JP Nagar,Casual Dining,"Carrot Halwa, Paneer Satay, Manchow Soup, Gajar Ka Halwa, Butter Naan, Mocktails, Tandoori Mushrooms","North Indian, South Indian, Chinese",800,Buffet
770,Zaitoon,Yes,Yes,4.1,1538,JP Nagar,Casual Dining,"Hummus Falafel, Gulab Jamun, Shawarma, Bbq Chicken, Mojito, Chicken Biryani, Manchow Soup","BBQ, Arabian, Chinese, North Indian, Desserts",1000,Buffet
771,Mango Greens,No,Yes,3.9,49,JP Nagar,Casual Dining,NA,"North Indian, Continental, Chinese",900,Buffet
772,Oye Amritsar,Yes,Yes,3.8,756,JP Nagar,Casual Dining,"Lassi, Raita, Dal Makhani, Panneer Butter Masala, Jalebi, Biryani, Paneer Tikka",North Indian,1000,Buffet
773,Melt - Eden Park,Yes,Yes,4,347,JP Nagar,Casual Dining,"Tandoori Chicken, Biryani, Paneer Tikka, Chicken Curry, Plain Rice, Cheese Naan, Malaysian Noodles","North Indian, Chinese, Thai, Mughlai, Seafood",1000,Buffet
774,Crave Bit Cafe,No,No,0,0,JP Nagar,Cafe,NA,Cafe,600,Buffet
775,Spice Code,No,Yes,4,165,JP Nagar,Casual Dining,"Fries, Lunch Buffet, Appam, Manchow Soup, Paneer Tikka, Vegetable Stew, Biryani","South Indian, North Indian, Chinese, Biryani",1000,Buffet
776,The OnyThe HHI Select Bengaluru,No,No,3.3,177,JP Nagar,Casual Dining,"Chaat, Custard, Fish, Pepper Chicken, Lunch Buffet, Chicken Tikka, Salads","North Indian, Chinese, Continental",950,NA
777,The Pavillion,No,No,2.7,43,JP Nagar,Casual Dining,NA,"North Indian, Continental, South Indian, Chinese",1000,Buffet
778,Sankranthi Veg Restaurant,Yes,No,3,102,BTM,Casual Dining,"Tea, Vada Sambar, Masala Dosa","South Indian, North Indian, Chinese",600,Buffet
779,Tisano Cafe,Yes,No,3.8,54,Bannerghatta Road,Cafe,NA,"Cafe, Fast Food, Chinese, Continental",500,Cafes
780,Cafe Kabana,No,Yes,4,200,Bannerghatta Road,Cafe,"Mocktails, Peri Peri Chicken Pizza, Wings, Pasta, English Breakfast, Fries, Jalapeno Cheeseballs","Cafe, Continental",700,Cafes
781,Butterly,Yes,No,3.9,102,Bannerghatta Road,Cafe,"Burgers, Sandwiches, Pizza, French Fries, Cheesecake","Cafe, Bakery, Beverages",450,Cafes
782,Cafe Conico,No,No,0,0,Bannerghatta Road,Cafe,NA,"Cafe, Beverages",600,Cafes
783,Black Mug Cafe,Yes,No,3.7,171,Bannerghatta Road,Cafe,Coffee,Cafe,300,Cafes
784,#refuel,Yes,No,3.7,37,Bannerghatta Road,Cafe,"Thick Shakes, Sandwiches, Pasta, Mocktails","Cafe, Beverages",400,Cafes
785,WAFL,Yes,No,3.9,40,Bannerghatta Road,Food Court,Waffles,"Cafe, Fast Food, Desserts, Beverages",400,Cafes
786,Vaho Kafe & Pressery,No,No,3.9,125,Bannerghatta Road,Cafe,"Salad, Chicken Curry, Peri Peri Chicken, Thai Red Curry, Momos, Chicken Satay, Pasta","Cafe, Healthy Food, Asian, Italian, North Indian, Biryani, Juices",500,NA
787,Dreamcatcher,Yes,No,3.9,49,Bannerghatta Road,Cafe,"English Breakfast, Sandwiches",Cafe,600,Cafes
789,Cafe Arabica,No,No,3.8,69,Bannerghatta Road,"Cafe, Bakery","Coffee, French Fries, Lemon Tea, Veg Sandwich","Cafe, Bakery",700,Cafes
790,Starbucks,No,No,3.9,52,Bannerghatta Road,Cafe,NA,"Cafe, Desserts",700,Cafes
